aX,aY,aZ,gX,gY,gZ
-0.023,-0.022,1.001,0.977,0.793,-0.061
-0.024,-0.021,1.000,1.099,0.916,-0.061
-0.025,-0.021,1.001,1.038,0.732,-0.183
-0.026,-0.021,1.001,0.977,0.732,-0.183
-0.026,-0.021,1.001,0.977,0.793,-0.244
-0.027,-0.021,1.001,1.038,0.916,-0.244
-0.027,-0.020,1.001,0.854,0.916,-0.183
-0.028,-0.020,1.001,0.793,0.854,-0.061
-0.028,-0.021,1.001,1.038,0.671,-0.183
-0.027,-0.021,1.001,1.099,0.854,-0.183
-0.026,-0.021,1.001,1.038,0.854,-0.122
-0.025,-0.021,1.001,1.038,0.916,-0.122
-0.025,-0.021,1.001,1.038,0.488,-0.122
-0.025,-0.021,1.002,1.038,0.854,-0.183
-0.024,-0.021,1.001,1.099,1.038,-0.305
-0.024,-0.021,1.001,1.038,0.977,-0.183
-0.025,-0.020,1.001,1.099,0.916,-0.183
-0.025,-0.021,1.002,0.854,0.854,-0.122
-0.025,-0.021,1.001,1.038,0.732,-0.122
-0.026,-0.022,1.000,1.038,0.854,-0.122
-0.027,-0.022,1.001,1.099,0.793,-0.061
-0.026,-0.021,1.002,0.916,0.793,-0.122
-0.027,-0.021,1.001,0.977,0.854,-0.122
-0.025,-0.020,1.000,1.099,0.671,-0.122
-0.026,-0.020,1.000,1.160,0.610,-0.061
-0.025,-0.021,1.001,1.282,0.854,-0.061

0.364,-2.076,1.005,2.258,-0.854,62.256
0.375,-2.241,1.010,2.136,-1.648,101.379
0.172,-1.962,0.994,1.953,-2.258,124.268
-0.055,-1.463,0.978,1.038,-2.136,142.029
-0.183,-1.316,0.990,0.793,-1.587,153.625
-0.341,-0.924,0.996,0.427,-1.465,144.958
-0.425,-0.685,1.037,-0.305,0.122,123.474
-0.511,-0.359,1.021,4.822,0.244,97.717
-0.513,0.128,0.980,3.357,-0.977,77.881
-0.386,0.758,0.992,-1.465,-0.244,62.500
-0.309,0.777,0.997,-2.380,0.427,40.894
-0.437,1.478,1.009,0.366,1.648,5.493
-0.392,1.776,1.003,2.014,1.648,-8.057
-0.374,1.678,0.989,1.099,1.587,-10.376
-0.235,1.524,0.991,-1.770,1.160,-1.526
-0.109,1.347,0.990,-0.916,1.282,-2.747
-0.017,1.375,0.992,0.916,2.197,-10.315
0.016,1.324,1.007,0.854,2.686,-21.545
0.050,1.250,1.009,-0.488,1.953,-21.362
0.106,0.725,0.996,-0.488,1.160,-17.029
0.056,0.409,1.003,0.061,1.404,-21.240
0.041,0.208,1.000,0.610,1.465,-26.794
-0.059,0.148,0.959,0.854,1.160,-29.907
0.002,-0.015,1.016,0.793,1.343,-30.518
-0.099,0.125,1.004,1.526,0.916,-29.663
-0.109,0.184,1.005,1.709,1.099,-25.391
-0.106,0.048,1.004,1.648,0.854,-17.151
-0.081,0.030,1.002,1.465,0.427,-10.925
-0.079,-0.021,0.992,1.465,0.671,-7.385
-0.072,-0.022,1.007,1.465,0.793,-2.380
-0.069,-0.030,1.002,1.404,0.366,1.953
-0.084,0.100,1.001,1.770,0.305,1.892
-0.103,0.281,1.004,1.770,0.549,3.357
-0.071,0.212,1.001,1.465,0.427,10.498
-0.052,-0.011,1.001,0.916,0.488,16.174
-0.043,0.060,1.001,0.916,0.610,12.146
-0.040,0.199,1.000,1.221,0.732,4.028
-0.055,0.221,1.001,1.038,0.854,-1.892
-0.041,0.193,1.002,0.977,1.038,-5.432
-0.025,0.153,1.000,0.854,1.160,-9.216
0.003,0.251,1.004,0.732,0.916,-13.062
0.006,0.343,1.009,1.160,0.793,-15.625
-0.005,0.202,0.998,0.671,1.160,-11.353
-0.027,-0.002,1.003,0.183,1.221,-1.709
-0.028,-0.020,1.000,0.732,0.793,-0.305
-0.026,-0.021,1.001,1.343,0.671,-0.183
-0.024,-0.021,1.001,1.526,0.549,-0.244
-0.022,-0.021,1.001,1.526,0.549,-0.122
-0.022,-0.018,1.001,1.343,0.610,-0.122
-0.025,-0.016,1.000,1.160,0.671,-0.183
-0.026,-0.015,1.001,0.977,0.671,-0.183
-0.028,-0.017,1.001,1.160,0.916,-0.244
-0.029,-0.019,1.001,1.038,0.793,-0.183
-0.029,-0.022,1.001,1.160,0.854,-0.183
-0.028,-0.024,1.001,1.099,0.732,-0.122
-0.028,-0.027,1.001,1.221,0.732,0.000
-0.027,-0.027,1.001,1.282,0.732,-0.305
-0.026,-0.025,1.001,1.343,0.793,-0.122
-0.028,-0.023,1.001,1.160,0.793,-0.122
-0.027,-0.019,1.001,1.099,0.916,-0.305
-0.027,-0.017,1.001,0.977,0.854,-0.183
-0.028,-0.018,1.001,1.038,0.793,-0.183
-0.025,-0.019,1.000,1.099,0.977,-0.122
-0.023,-0.020,1.000,1.221,1.099,-0.061
-0.022,-0.022,1.001,1.099,0.916,0.000
-0.022,-0.022,1.001,0.977,0.916,-0.244
-0.025,-0.021,1.001,1.160,0.916,-0.305
-0.026,-0.021,1.001,1.038,0.854,-0.244
-0.027,-0.023,1.000,1.038,0.854,-0.244
-0.028,-0.023,1.001,1.221,0.854,-0.183
-0.028,-0.023,1.001,1.038,0.793,-0.183
-0.027,-0.023,1.001,0.977,0.854,-0.122
-0.026,-0.022,1.001,1.038,0.854,-0.061
-0.027,-0.022,1.001,1.160,0.977,-0.061
-0.027,-0.019,1.001,1.160,0.916,-0.183
-0.027,-0.018,1.001,1.160,0.916,-0.122
-0.026,-0.017,1.001,0.854,0.732,-0.183
-0.027,-0.016,1.001,0.916,0.854,-0.183
-0.025,-0.019,1.000,0.977,0.793,-0.305
-0.025,-0.021,1.001,1.099,0.671,-0.244
-0.025,-0.023,1.001,1.160,0.793,-0.305
-0.026,-0.025,1.001,1.404,1.038,-0.061
-0.027,-0.024,1.000,1.099,0.793,-0.122
-0.028,-0.024,1.001,1.160,0.793,-0.122
-0.029,-0.022,1.001,1.160,0.732,-0.244
-0.029,-0.021,1.001,1.221,0.854,-0.244
-0.029,-0.021,1.001,1.160,0.854,-0.122
-0.027,-0.019,1.001,1.282,0.916,0.000
-0.027,-0.019,1.001,0.977,0.916,-0.183
-0.026,-0.019,1.001,1.038,0.977,-0.183
-0.024,-0.019,1.001,1.099,0.854,-0.122
-0.024,-0.019,1.001,1.038,0.793,-0.183
-0.024,-0.021,1.002,1.160,0.732,-0.061
-0.024,-0.022,1.001,1.343,0.977,-0.061
-0.023,-0.023,1.001,1.160,0.854,-0.183
-0.025,-0.023,1.001,1.099,0.732,-0.183
-0.026,-0.023,1.001,1.160,0.854,-0.244
-0.027,-0.023,1.001,1.343,0.916,-0.305
-0.028,-0.022,1.002,1.221,0.854,-0.305
-0.029,-0.021,1.001,1.038,0.916,-0.183
-0.030,-0.019,1.000,1.038,0.854,-0.244
-0.029,-0.018,1.001,0.977,0.793,-0.061
-0.028,-0.018,1.001,0.916,0.671,-0.122
-0.028,-0.019,1.000,1.038,0.793,-0.305
-0.026,-0.019,1.001,1.038,0.977,-0.305
-0.025,-0.021,1.001,1.038,0.977,-0.122
-0.025,-0.022,1.001,1.038,0.854,-0.244
-0.024,-0.023,1.001,1.038,0.916,-0.122
-0.023,-0.023,1.001,1.160,0.916,-0.244
-0.024,-0.023,1.001,1.221,0.854,-0.183
-0.024,-0.023,1.001,1.282,0.977,-0.061
-0.025,-0.023,1.000,1.221,0.977,-0.183
-0.026,-0.022,1.001,1.099,0.854,-0.305
-0.027,-0.019,1.001,1.038,0.732,-0.183
-0.028,-0.019,1.001,1.099,0.732,-0.061
-0.027,-0.020,1.001,1.221,0.793,-0.244
-0.029,-0.019,1.001,1.160,0.916,-0.122
-0.028,-0.021,1.001,1.160,0.916,-0.183
-0.027,-0.020,1.001,1.221,0.916,-0.366

0.086,-1.582,1.008,0.732,-0.488,46.570
0.009,-1.532,0.998,0.977,-0.916,67.993
0.002,-1.365,0.992,0.854,-1.282,92.346
-0.033,-1.135,0.988,1.465,-1.526,111.084
-0.149,-0.962,1.062,0.916,-1.221,121.765
-0.214,-0.798,1.026,1.953,-0.549,123.352
-0.329,-0.486,1.028,4.456,-0.183,113.708
-0.412,-0.214,0.993,4.639,-1.282,98.267
-0.370,-0.170,1.001,0.549,-0.854,82.703
-0.334,0.116,0.980,0.000,0.122,55.786
-0.301,0.574,1.015,-0.977,1.038,27.405
-0.228,0.832,1.008,1.099,1.465,7.629
-0.277,0.897,0.983,2.686,1.099,0.183
-0.293,0.856,0.978,-0.061,1.221,9.399
-0.118,1.078,0.960,-2.075,1.892,18.860
-0.165,1.170,1.053,-0.671,2.502,35.278
-0.025,1.306,1.006,1.770,1.465,44.250
0.029,0.992,1.000,2.014,0.366,35.400
0.025,1.199,1.012,1.892,0.122,12.756
-0.034,1.058,1.015,1.587,0.427,-3.113
-0.022,0.901,1.005,1.343,1.038,-12.329
-0.002,0.891,1.000,1.831,0.854,-25.391
-0.010,0.834,0.993,1.526,1.038,-38.513
-0.025,0.772,0.994,1.587,1.160,-43.823
-0.008,0.683,1.000,1.648,1.404,-39.734
-0.000,0.606,1.002,1.831,1.221,-29.602
-0.053,0.864,1.068,2.686,1.038,-21.729
-0.084,0.403,0.973,6.531,0.427,-14.404
-0.030,0.009,1.004,1.404,0.854,-2.441
-0.027,-0.019,1.001,1.160,0.793,-0.183
-0.026,-0.018,1.000,1.526,0.732,-0.122
-0.024,-0.020,1.000,1.526,0.916,0.061
-0.023,-0.022,1.000,1.343,0.977,0.061
-0.022,-0.025,1.000,1.099,0.854,-0.122
-0.025,-0.026,1.000,0.732,0.916,0.183
-0.029,-0.025,1.001,0.366,1.038,-0.061
-0.034,-0.023,1.001,0.427,1.038,-0.122
-0.037,-0.022,1.003,0.610,0.977,0.061
-0.038,-0.020,1.002,0.732,0.977,0.122
-0.038,-0.005,1.000,0.793,0.916,0.427
-0.040,0.029,0.997,0.488,0.793,1.221
-0.015,-0.086,1.007,-0.305,1.038,2.258
-0.018,-0.044,1.002,0.427,0.977,1.282
-0.017,-0.029,1.001,0.916,0.916,0.488
-0.017,-0.023,1.000,1.099,0.854,0.244
-0.017,-0.020,1.001,1.099,0.854,0.305
-0.019,-0.018,1.001,0.854,0.732,0.183
-0.019,-0.019,1.001,0.793,0.732,-0.061
-0.019,-0.022,1.001,0.671,0.793,0.061
-0.019,-0.025,1.001,0.916,0.732,0.061
-0.021,-0.029,1.000,0.916,0.916,-0.122
-0.023,-0.029,1.001,0.977,1.038,-0.061
-0.027,-0.028,1.001,0.977,0.793,-0.061
-0.030,-0.026,1.001,0.916,0.854,-0.366
-0.034,-0.024,1.001,0.916,0.732,-0.305
-0.034,-0.022,1.001,1.160,0.854,-0.122
-0.033,-0.022,1.001,1.160,0.793,-0.244
-0.029,-0.022,1.001,1.343,0.793,-0.305
-0.025,-0.023,1.001,1.343,0.671,-0.244
-0.023,-0.022,1.001,1.343,0.793,-0.122
-0.022,-0.021,1.001,1.221,0.732,-0.122
-0.022,-0.019,1.001,1.099,0.793,-0.122
-0.022,-0.021,1.001,1.160,0.916,-0.122
-0.023,-0.022,1.001,1.221,0.916,-0.183
-0.023,-0.023,1.001,1.160,0.854,-0.061
-0.024,-0.026,1.001,1.038,0.854,0.000
-0.024,-0.029,1.001,0.732,0.916,-0.061
-0.024,-0.029,1.001,0.854,0.854,-0.061
-0.027,-0.028,1.000,0.793,0.916,-0.244
-0.029,-0.025,1.001,0.793,0.854,-0.061
-0.030,-0.022,1.001,0.854,1.038,-0.122
-0.030,-0.019,1.001,1.038,1.038,-0.122
-0.031,-0.018,1.001,0.916,0.916,-0.122
-0.027,-0.019,1.001,0.916,0.854,-0.122
-0.025,-0.021,1.000,0.977,0.854,-0.061
-0.023,-0.023,1.001,1.099,1.038,0.122
-0.021,-0.024,1.001,1.038,1.038,-0.122
-0.020,-0.024,1.001,0.916,0.854,-0.183
-0.021,-0.024,1.001,0.854,0.793,-0.061
-0.023,-0.025,0.999,0.854,0.916,-0.183
-0.026,-0.024,1.001,0.732,0.916,-0.061
-0.027,-0.023,1.001,0.916,0.977,0.122
-0.027,-0.024,1.001,0.916,0.916,0.061
-0.026,-0.023,1.001,0.977,0.916,-0.061
-0.027,-0.023,1.001,0.916,0.854,-0.183
-0.028,-0.023,1.001,1.038,0.977,-0.183
-0.028,-0.021,1.001,1.099,0.977,-0.305
-0.029,-0.019,1.001,1.343,1.038,-0.122
-0.027,-0.019,1.001,1.160,0.916,0.000
-0.026,-0.020,1.001,0.977,0.793,-0.061
-0.024,-0.022,1.001,1.038,0.793,-0.183
-0.024,-0.025,1.000,1.160,0.854,-0.061
-0.022,-0.027,1.001,1.099,0.854,-0.122
-0.023,-0.026,1.001,1.221,1.099,-0.183
-0.024,-0.025,1.001,1.099,0.854,-0.244
-0.025,-0.024,1.001,0.916,0.916,-0.183
-0.027,-0.022,1.001,0.916,0.977,-0.183
-0.027,-0.020,1.001,0.854,0.977,-0.244
-0.027,-0.020,1.002,0.977,0.916,-0.122
-0.028,-0.020,1.001,1.099,1.038,-0.122
-0.027,-0.021,1.001,1.160,0.793,-0.122
-0.027,-0.021,1.001,1.282,0.854,-0.122
-0.026,-0.022,1.001,0.977,0.732,-0.183
-0.027,-0.021,1.001,1.221,0.671,0.000
-0.026,-0.022,1.002,1.221,0.732,-0.183
-0.025,-0.022,1.001,1.465,0.671,-0.122
-0.024,-0.023,1.001,1.343,0.854,-0.061
-0.023,-0.024,1.000,1.282,0.854,0.000
-0.023,-0.024,1.001,1.099,0.793,-0.061
-0.024,-0.025,1.001,0.916,0.854,-0.061
-0.024,-0.023,1.001,1.099,0.854,0.000
-0.025,-0.023,1.001,1.282,0.916,-0.061
-0.026,-0.021,1.001,1.099,0.854,-0.183
-0.028,-0.021,1.001,0.916,0.793,-0.183
-0.027,-0.021,1.001,0.916,0.793,-0.183
-0.028,-0.021,1.001,0.916,0.793,-0.183
-0.027,-0.021,1.001,1.099,0.854,-0.061
-0.027,-0.022,1.001,1.282,1.038,0.000
-0.026,-0.023,1.001,1.038,0.854,0.061

0.223,-1.713,1.026,0.916,0.732,27.954
0.151,-1.833,0.983,0.549,0.366,31.616
0.073,-1.639,1.013,-0.427,0.488,37.537
-0.054,-1.484,0.996,-1.404,-0.244,49.194
-0.124,-1.199,1.005,-1.099,-0.488,63.538
-0.160,-0.983,1.001,2.563,-1.099,74.402
-0.227,-1.016,1.008,3.174,-0.549,77.454
-0.305,-0.701,1.039,4.883,-0.366,72.693
-0.427,-0.047,0.987,6.042,-1.343,81.604
-0.434,0.072,1.001,0.000,-1.465,113.647
-0.273,0.193,1.003,-2.686,-0.671,133.057
-0.261,0.650,1.003,-1.526,-0.610,121.521
-0.254,1.058,1.015,-1.709,0.000,101.013
-0.316,1.125,1.005,-0.061,0.366,84.290
-0.111,1.591,0.990,-0.916,0.671,57.312
-0.180,1.460,1.002,-1.953,0.061,34.851
-0.084,1.227,1.014,0.854,-0.122,11.658
-0.118,1.347,0.998,1.465,0.427,-9.644
-0.101,1.310,1.000,0.854,1.099,-14.954
-0.082,1.121,1.002,1.282,1.160,-9.216
-0.097,0.939,0.976,1.526,0.793,-0.793
-0.002,0.927,1.005,1.038,0.977,-4.272
-0.028,0.961,1.000,1.770,0.854,-11.292
-0.051,0.965,1.002,1.587,0.916,-18.372
-0.075,0.843,1.001,1.465,1.038,-15.808
-0.118,0.689,0.989,1.709,1.038,-8.423
-0.033,0.027,1.005,1.221,0.977,-2.075
-0.028,-0.016,1.001,0.916,0.854,-0.244
-0.026,-0.019,1.001,1.282,0.793,-0.183
-0.024,-0.021,1.001,1.465,0.610,-0.305
-0.023,-0.025,1.000,1.343,0.610,0.000
-0.022,-0.028,1.001,1.099,0.793,-0.244
-0.024,-0.026,1.003,1.099,0.854,-0.183
-0.027,-0.025,1.001,0.977,0.854,-0.122
-0.029,-0.022,1.001,0.732,0.854,-0.122
-0.033,-0.020,1.001,0.610,0.916,-0.244
-0.033,-0.018,1.002,0.732,0.854,-0.183
-0.032,-0.018,1.001,0.977,0.916,-0.061
-0.029,-0.020,1.001,1.160,0.854,-0.061
-0.025,-0.021,1.001,1.282,0.793,-0.122
-0.022,-0.024,1.001,1.282,0.916,-0.183
-0.019,-0.025,1.001,1.099,0.732,-0.244
-0.018,-0.024,1.001,0.977,0.793,-0.305
-0.019,-0.023,1.001,0.977,0.854,-0.366
-0.020,-0.021,1.001,0.977,0.793,-0.427
-0.022,-0.021,1.001,0.854,0.916,-0.305
-0.022,-0.021,1.001,0.916,0.793,-0.183
-0.023,-0.023,1.001,0.916,0.916,-0.244
-0.023,-0.025,1.001,0.916,0.977,-0.183
-0.026,-0.025,1.000,0.854,0.793,-0.305
-0.028,-0.023,1.001,0.916,1.099,-0.244
-0.030,-0.021,1.001,0.916,0.854,-0.305
-0.031,-0.019,1.001,0.854,0.977,-0.061
-0.031,-0.017,1.001,0.916,0.793,-0.122
-0.031,-0.018,1.001,1.038,0.732,-0.183
-0.029,-0.020,1.000,0.977,0.732,-0.061
-0.025,-0.023,1.001,1.038,0.854,0.061
-0.021,-0.025,1.001,0.916,0.732,-0.122
-0.020,-0.027,1.001,0.854,0.732,-0.061
-0.019,-0.026,1.001,0.977,0.793,-0.305
-0.020,-0.023,1.001,0.916,0.916,-0.122
-0.023,-0.021,1.001,0.854,0.854,-0.305
-0.024,-0.019,1.001,0.977,0.977,-0.183
-0.026,-0.018,1.001,0.854,0.610,-0.244
-0.026,-0.019,1.001,0.916,0.671,-0.183
-0.027,-0.021,1.001,0.977,0.732,-0.061
-0.027,-0.023,1.001,0.977,0.671,-0.122
-0.028,-0.025,1.001,0.793,0.793,-0.244
-0.028,-0.024,1.001,0.916,0.916,-0.061
-0.028,-0.023,1.000,0.732,0.854,-0.122
-0.029,-0.021,1.001,0.732,0.793,-0.244
-0.029,-0.021,1.001,0.671,0.854,-0.122
-0.026,-0.021,1.001,0.671,0.854,-0.183
-0.024,-0.023,1.002,0.793,0.793,-0.061
-0.021,-0.022,1.001,0.854,0.793,-0.183
-0.020,-0.022,1.001,0.793,0.671,-0.061
-0.020,-0.022,1.001,0.977,0.793,-0.183
-0.021,-0.021,1.001,0.916,0.793,-0.244
-0.022,-0.019,1.001,0.854,0.671,0.000
-0.024,-0.019,1.001,0.916,0.732,-0.244
-0.026,-0.019,1.001,1.038,0.854,-0.183
-0.028,-0.021,1.001,1.038,0.671,-0.183
-0.028,-0.021,1.001,1.099,0.793,-0.244
-0.029,-0.023,1.001,1.038,0.732,-0.305
-0.029,-0.025,1.001,0.977,0.549,-0.183
-0.028,-0.025,1.002,0.977,0.732,-0.061
-0.029,-0.023,1.001,1.099,0.793,-0.061
-0.027,-0.021,1.001,1.221,0.793,-0.122
-0.027,-0.020,1.001,1.038,0.549,-0.061
-0.024,-0.020,1.001,1.099,0.732,-0.122
-0.022,-0.020,1.001,0.977,0.671,-0.183
-0.022,-0.020,1.002,0.916,0.854,-0.061
-0.022,-0.021,1.001,1.160,0.854,0.061
-0.021,-0.021,1.001,1.221,0.732,0.000
-0.022,-0.021,1.001,1.160,0.732,-0.183
-0.022,-0.022,1.001,1.038,0.610,-0.183
-0.025,-0.022,1.001,1.099,0.854,-0.061
-0.026,-0.021,1.001,1.221,0.793,0.061
-0.027,-0.022,1.001,1.404,0.916,-0.061
-0.027,-0.023,1.001,1.160,0.732,-0.122
-0.027,-0.023,1.001,0.977,0.793,-0.244
-0.027,-0.023,1.001,1.099,0.732,-0.244
-0.027,-0.022,1.001,0.977,0.732,-0.244
-0.027,-0.021,1.001,1.038,0.671,-0.244
-0.027,-0.021,1.001,1.160,0.916,-0.183
-0.026,-0.021,1.001,1.160,0.916,-0.061
-0.025,-0.021,1.001,0.854,0.854,-0.244
-0.024,-0.021,1.000,0.916,0.732,-0.183
-0.023,-0.022,1.001,0.977,0.671,-0.183
-0.023,-0.022,1.001,0.977,0.671,-0.305
-0.024,-0.022,1.001,0.916,0.732,-0.305
-0.024,-0.022,1.000,0.977,0.671,-0.244
-0.024,-0.021,1.001,1.099,0.793,-0.183
-0.025,-0.020,1.001,1.099,0.854,-0.244
-0.025,-0.022,1.001,1.099,0.549,-0.122
-0.025,-0.022,1.001,1.038,0.732,-0.305
-0.026,-0.022,1.000,1.099,0.793,-0.244
-0.025,-0.021,1.001,1.038,0.732,-0.244
-0.025,-0.021,1.001,0.977,0.732,-0.305

0.249,-2.059,1.004,4.578,0.977,-25.391
0.149,-2.305,1.004,3.967,0.427,3.113
0.023,-2.465,1.005,3.479,-0.427,36.011
-0.049,-2.617,0.999,2.319,-1.221,65.430
-0.273,-1.868,0.993,0.061,-1.099,78.491
-0.424,-0.866,0.981,-2.075,-0.916,92.468
-0.474,-0.397,1.007,-1.953,-1.404,122.437
-0.408,-0.681,1.001,-1.526,-0.732,133.301
-0.345,-0.070,1.044,0.427,0.488,110.046
-0.353,0.797,1.010,3.601,-0.366,77.759
-0.163,0.960,0.989,-0.305,-0.305,67.017
-0.103,0.873,0.989,-2.258,0.793,47.668
-0.154,1.330,1.016,-1.160,1.587,18.372
-0.226,1.635,1.007,1.587,1.709,5.981
-0.183,1.486,0.997,2.319,0.793,15.747
-0.144,1.438,0.991,2.197,0.671,15.930
-0.146,1.281,0.984,-0.366,1.099,16.113
-0.104,1.213,0.981,-0.732,1.282,14.709
-0.042,1.091,0.996,-1.160,1.953,16.724
-0.022,1.016,1.006,0.000,2.380,14.221
0.026,0.838,1.012,0.610,1.953,10.864
0.045,0.747,1.008,0.610,1.648,5.615
0.044,0.542,1.003,0.916,1.099,-2.136
-0.052,0.417,0.992,1.160,1.099,-8.972
0.031,0.219,1.012,0.854,1.221,-8.179
-0.030,0.370,0.998,1.892,0.854,-1.709
-0.006,0.295,1.001,1.526,0.549,8.728
0.000,0.210,1.002,1.465,0.244,10.559
-0.026,0.085,0.999,1.343,0.671,3.906
-0.038,0.048,1.001,1.343,0.732,-1.526
-0.061,-0.040,0.995,1.160,0.854,-0.061
-0.042,0.026,1.005,0.916,0.916,1.831
-0.041,0.136,0.998,1.099,0.671,2.563
-0.037,0.233,1.000,0.916,0.854,2.502
-0.034,0.717,0.995,1.465,0.854,-0.244
-0.025,0.045,1.002,1.587,0.732,-1.221
-0.026,-0.012,1.004,0.427,0.793,-0.488
-0.027,-0.017,1.001,0.671,0.549,-0.244
-0.027,-0.021,1.001,0.854,0.610,-0.244
-0.027,-0.023,1.001,1.038,0.732,-0.366
-0.026,-0.023,1.000,1.038,0.793,-0.305
-0.026,-0.023,1.001,1.160,0.916,-0.122
-0.026,-0.022,1.002,1.038,0.793,-0.061
-0.026,-0.021,1.002,1.038,0.610,-0.122
-0.025,-0.020,1.001,1.160,0.610,-0.183
-0.024,-0.021,1.001,1.099,1.038,0.000
-0.022,-0.022,1.000,1.160,0.854,0.000
-0.020,-0.022,1.000,1.343,0.793,-0.122
-0.020,-0.022,1.001,1.343,0.610,-0.061
-0.021,-0.021,1.001,1.099,0.793,-0.244
-0.023,-0.020,1.002,1.099,0.793,-0.122
-0.025,-0.017,1.001,1.160,0.854,-0.244
-0.026,-0.019,1.000,1.099,0.610,-0.061
-0.028,-0.019,1.001,1.221,0.732,-0.122
-0.027,-0.022,1.001,1.099,0.793,-0.122
-0.028,-0.024,1.001,1.099,0.916,-0.183
-0.027,-0.024,1.001,0.977,0.854,0.000
-0.026,-0.026,1.001,1.038,0.916,-0.122
-0.026,-0.024,1.001,1.160,0.916,-0.122
-0.026,-0.022,1.001,1.160,0.793,-0.061
-0.026,-0.020,1.001,0.977,0.732,-0.061
-0.025,-0.019,1.001,0.854,0.793,-0.183
-0.025,-0.019,1.001,0.793,0.977,-0.122
-0.024,-0.020,1.002,0.854,0.793,-0.061
-0.023,-0.022,1.001,0.977,0.854,-0.305
-0.022,-0.023,1.001,1.038,0.977,-0.244
-0.022,-0.022,1.001,0.916,0.977,-0.061
-0.022,-0.022,1.001,0.977,0.732,0.061
-0.023,-0.022,1.001,1.038,0.793,-0.122
-0.023,-0.022,1.002,0.977,0.793,-0.122
-0.023,-0.023,1.001,1.038,0.793,-0.183
-0.023,-0.023,1.001,1.282,0.854,-0.122
-0.023,-0.023,1.000,1.160,0.732,0.000
-0.023,-0.022,1.001,0.977,0.793,-0.061
-0.025,-0.022,1.001,0.854,0.793,-0.061
-0.026,-0.020,1.001,1.038,0.732,-0.183
-0.027,-0.020,1.001,0.977,0.977,-0.244
-0.029,-0.019,1.001,1.099,0.916,-0.183
-0.030,-0.020,1.001,1.099,0.854,-0.183
-0.028,-0.020,1.001,1.038,0.854,-0.122
-0.026,-0.022,1.001,1.038,0.732,-0.061
-0.025,-0.023,1.001,1.160,0.793,-0.183
-0.024,-0.023,1.001,1.160,0.732,-0.122
-0.022,-0.024,1.001,1.282,0.977,0.061
-0.023,-0.023,1.002,1.038,0.793,-0.061
-0.023,-0.022,1.001,1.099,0.671,-0.061
-0.024,-0.021,1.001,1.038,0.732,0.000
-0.024,-0.020,1.001,1.038,0.793,-0.122
-0.024,-0.020,1.002,1.099,0.671,-0.183
-0.025,-0.020,1.001,1.221,0.854,-0.061
-0.025,-0.021,1.001,1.221,0.854,0.061
-0.025,-0.021,1.001,1.160,0.854,-0.061
-0.025,-0.022,1.001,1.099,0.793,-0.122
-0.026,-0.023,1.001,1.099,0.916,-0.183
-0.026,-0.022,1.001,1.099,0.854,-0.183
-0.026,-0.022,1.001,1.221,0.916,0.000
-0.026,-0.022,1.002,1.038,0.732,-0.061
-0.025,-0.021,1.001,1.099,0.854,-0.122
-0.025,-0.022,1.001,1.099,0.977,-0.122
-0.024,-0.022,1.001,1.038,0.854,-0.122
-0.024,-0.022,1.001,0.977,0.793,-0.244
-0.024,-0.020,1.001,1.099,0.916,0.000
-0.024,-0.020,1.001,1.099,0.793,0.000
-0.024,-0.018,1.001,1.099,0.854,-0.122
-0.025,-0.019,1.001,1.221,0.793,-0.061
-0.024,-0.020,1.001,0.977,0.793,-0.061
-0.024,-0.021,1.001,0.793,0.793,0.000
-0.024,-0.023,1.001,1.038,0.916,-0.122
-0.024,-0.023,1.001,1.038,0.977,-0.061
-0.024,-0.024,1.001,0.977,0.793,-0.122
-0.025,-0.023,1.001,0.977,0.793,-0.122
-0.025,-0.022,1.001,0.854,0.854,-0.061
-0.025,-0.021,1.001,0.916,0.854,-0.061
-0.026,-0.021,1.000,1.099,0.854,-0.122
-0.027,-0.019,1.001,1.038,0.732,-0.183
-0.026,-0.019,1.001,1.038,0.916,-0.183
-0.027,-0.020,1.001,1.099,0.732,-0.122
-0.026,-0.021,1.001,1.099,0.732,-0.305
-0.025,-0.021,1.002,0.977,0.732,-0.244

0.074,0.085,0.934,61.951,13.489,2.197
-0.033,0.000,1.243,50.110,-8.179,4.028
-0.092,0.029,0.969,27.100,5.188,8.057
-0.080,-0.073,1.045,13.000,-0.061,7.629
-0.093,-0.070,1.002,13.062,1.343,2.502
-0.036,-0.031,1.019,14.954,0.671,0.061
-0.031,-0.022,1.009,11.719,0.305,0.061
-0.027,-0.022,1.004,8.606,0.366,-0.061
-0.026,-0.023,1.004,7.202,0.305,-0.122
-0.026,-0.030,1.009,5.188,0.244,-0.366
-0.027,-0.035,1.005,2.808,0.427,-0.427
-0.054,-0.140,1.000,1.831,0.732,-1.465
-0.045,-0.105,1.001,3.296,0.427,-6.897
0.016,0.141,1.001,4.883,0.366,-13.184
-0.010,0.033,1.003,2.686,0.488,-6.897
-0.023,-0.012,1.005,1.465,0.488,-0.732
-0.025,-0.020,1.001,2.136,0.549,-0.366
-0.026,-0.021,1.000,2.441,0.671,-0.244
-0.026,-0.020,1.001,2.014,0.610,-0.183
-0.027,-0.019,1.003,1.709,0.610,-0.122
-0.027,-0.019,1.002,1.343,0.610,-0.244
-0.028,-0.017,1.001,1.404,0.671,-0.244
